cod_prod_lj;cod_loja;cod_produto;ref_varejista;dia;semana;mes;decr_mes;trimestre;ano;periodo;periodo2;valor;quantidade;indicador3
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;389.13;43;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;143.47;16;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;743.26;83;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;96.96;4;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;269.41;29;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;179.27;13;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;41.37;3;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;41.37;3;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;836.2;95;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;623.89;70;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;454.19;51;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;195.38;22;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;24.99;1;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;99.96;4;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;99.96;4;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;49.98;2;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;1683.99;113;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;1468.07;98;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;2422.06;162;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;553.89;37;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;60.62;10;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;89.85;15;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;143.37;24;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;197.67;33;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;53.91;9;
;71017;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;839.86;37;
;71018;3;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;209.29;15;
;71018;3;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;418.65;23;
;71018;3;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;404.85;25;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;290.56;49;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;517.68;87;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;190.39;11;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;67.96;4;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;590.37;43;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;173.4;10;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;169.9;10;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;1644.39;121;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;130.92;17;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;158.52;20;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;324.42;41;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;180.5;26;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;134.96;21;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;401.92;64;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;509.68;82;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;159.68;24;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;437.6;68;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;240.59;37;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;597.45;35;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;457.89;51;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;260.95;29;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;709.37;79;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;97.96;4;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;169.02;18;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;223.84;16;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;139.9;10;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;583.31;63;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;438.82;48;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;512.23;55;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;138.73;17;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;50.98;2;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;250.9;10;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;25.49;1;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;49.98;2;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;1489.52;100;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;1133.98;76;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;1613.02;108;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;434.13;29;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;18.17;3;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;73.08;12;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;115.81;19;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;127.99;21;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;18.37;3;
;71018;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;676.94;34;
;71019;3;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;104.43;7;
;71019;3;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;169.56;8;
;71019;3;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;154.73;9;
;71019;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;278.7;46;
;71019;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;563.36;94;
;71019;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;55.47;3;
;71019;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;147.9;10;
;71019;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;92.45;5;
;71019;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;240.37;13;
;71019;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;369.75;25;
;71019;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;150.26;22;
;71019;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;286.86;42;
;71019;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;177.58;26;
;71019;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;22.77;3;
;71019;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;218.56;32;
;71019;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;288.42;38;
;71019;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;37.96;2;
;71019;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;189.75;21;
;71019;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;197.51;22;
;71019;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;331.01;37;
;71019;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;75.12;8;
;71019;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;83.94;6;
;71019;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;300.97;31;
;71019;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;198.82;22;
;71019;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;199.9;22;
;71019;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;93.53;11;
;71019;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;74.97;3;
;71019;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;224.91;9;
;71019;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;69.6;3;
;71019;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;935.63;63;
;71019;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;648.96;44;
;71019;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;793.41;53;
;71019;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;703.59;47;
;71019;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;60.9;10;
;71019;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;55.71;9;
;71019;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;299.71;49;
;71019;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;159.14;26;
;71019;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;135.18;22;
;71019;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;455.85;19;
;71020;3;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;406.71;29;
;71020;3;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;319.39;17;
;71020;3;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;235.45;16;
;71020;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;95.86;16;
;71020;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;480.18;80;
;71020;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;47.91;3;
;71020;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;32.96;2;
;71020;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;367.71;26;
;71020;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;18.49;1;
;71020;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;102.9;6;
;71020;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;547.02;40;
;71020;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;68.24;9;
;71020;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;95.86;12;
;71020;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;106.96;14;
;71020;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;90.92;8;
;71020;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;57.94;8;
;71020;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;121.28;19;
;71020;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;278.91;45;
;71020;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;287.77;46;
;71020;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;53.32;8;
;71020;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;71.03;11;
;71020;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;412.68;60;
;71020;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;153.72;9;
;71020;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;218.73;24;
;71020;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;116.27;13;
;71020;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;426.31;46;
;71020;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;167.01;19;
;71020;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;132.9;10;
;71020;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;23.26;2;
;71020;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;39.87;3;
;71020;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;525.1;59;
;71020;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;270.06;30;
;71020;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;233.84;26;
;71020;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;98.79;11;
;71020;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;122.95;5;
;71020;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;73.97;3;
;71020;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;97.96;4;
;71020;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;849.55;57;
;71020;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;415.46;28;
;71020;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;1229.56;82;
;71020;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;269.46;18;
;71020;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;17.37;3;
;71020;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;81.06;14;
;71020;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;70.17;12;
;71020;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;162.32;28;
;71020;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;52.31;9;
;71020;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;307.73;15;
;71021;3;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;87.9;6;
;71021;3;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;169.56;8;
;71021;3;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;136.46;9;
;71021;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;117.94;19;
;71021;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;365.74;61;
;71021;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;34.98;2;
;71021;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;17.49;1;
;71021;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;41.97;3;
;71021;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;227.37;13;
;71021;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;258.85;15;
;71021;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;699.5;50;
;71021;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;62.68;8;
;71021;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;71.88;9;
;71021;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;83.0;11;
;71021;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;23.58;2;
;71021;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;35.41;5;
;71021;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;76.32;12;
;71021;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;162.29;25;
;71021;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;115.74;18;
;71021;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;100.16;14;
;71021;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;39.84;6;
;71021;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;162.15;23;
;71021;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;107.18;6;
;71021;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;189.18;21;
;71021;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;99.61;11;
;71021;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;197.51;22;
;71021;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;93.9;10;
;71021;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;83.94;6;
;71021;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;83.94;6;
;71021;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;69.95;5;
;71021;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;294.15;31;
;71021;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;206.16;24;
;71021;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;177.42;18;
;71021;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;40.96;4;
;71021;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;25.49;1;
;71021;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;75.47;3;
;71021;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;344.31;23;
;71021;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;490.27;33;
;71021;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;673.65;45;
;71021;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;130.99;9;
;71021;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;91.85;15;
;71021;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;54.71;9;
;71021;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;60.5;10;
;71021;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;36.74;6;
;71021;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;190.27;9;
;71022;3;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;97.94;6;
;71022;3;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;222.54;10;
;71022;3;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;800.29;50;
;71022;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;56.02;9;
;71022;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;320.0;53;
;71022;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;166.41;9;
;71022;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;203.39;11;
;71022;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;251.43;17;
;71022;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;73.96;4;
;71022;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;443.76;24;
;71022;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;680.34;46;
;71022;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;252.54;32;
;71022;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;114.34;15;
;71022;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;381.98;49;
;71022;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;23.58;2;
;71022;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;121.44;16;
;71022;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;184.41;27;
;71022;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;286.86;42;
;71022;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;361.99;53;
;71022;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;220.11;29;
;71022;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;321.01;47;
;71022;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;318.78;42;
;71022;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;493.48;26;
;71022;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;135.78;15;
;71022;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;161.91;18;
;71022;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;451.27;50;
;71022;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;24.49;1;
;71022;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;206.58;22;
;71022;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;111.92;8;
;71022;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;27.98;2;
;71022;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;430.33;43;
;71022;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;327.44;32;
;71022;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;341.31;33;
;71022;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;135.19;13;
;71022;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;100.96;4;
;71022;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;379.85;15;
;71022;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;75.47;3;
;71022;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;201.42;8;
;71022;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;958.08;64;
;71022;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;1044.16;70;
;71022;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;1205.09;81;
;71022;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;239.52;16;
;71022;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;61.1;10;
;71022;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;73.48;12;
;71022;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;151.55;25;
;71022;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;134.38;22;
;71022;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;48.72;8;
;71022;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;252.25;11;
;71023;3;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;1220.74;81;
;71023;3;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;651.69;27;
;71023;3;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;525.56;31;
;71023;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;270.06;43;
;71023;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;629.63;101;
;71023;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;104.94;6;
;71023;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;87.45;5;
;71023;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;405.71;29;
;71023;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;297.33;17;
;71023;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;559.68;32;
;71023;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;1962.96;140;
;71023;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;193.6;25;
;71023;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;175.1;22;
;71023;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;486.82;62;
;71023;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;199.4;28;
;71023;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;230.64;36;
;71023;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;375.71;58;
;71023;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;390.83;61;
;71023;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;235.73;33;
;71023;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;630.62;97;
;71023;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;622.3;87;
;71023;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;535.9;30;
;71023;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;148.07;16;
;71023;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;315.63;35;
;71023;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;725.15;79;
;71023;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;24.49;1;
;71023;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;197.19;21;
;71023;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;248.33;18;
;71023;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;111.92;8;
;71023;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;1017.11;103;
;71023;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;666.24;68;
;71023;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;515.05;55;
;71023;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;227.76;24;
;71023;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;579.77;23;
;71023;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;248.03;10;
;71023;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;177.93;7;
;71023;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;276.39;11;
;71023;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;960.05;64;
;71023;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;1378.91;92;
;71023;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;2385.64;159;
;71023;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;688.31;47;
;71023;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;37.02;6;
;71023;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;164.67;27;
;71023;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;298.59;49;
;71023;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;340.06;56;
;71023;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;54.91;9;
;71023;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;885.04;40;
;71024;3;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;900.87;61;
;71024;3;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;445.08;20;
;71024;3;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;824.15;50;
;71024;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;126.82;21;
;71024;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;539.43;88;
;71024;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;197.05;11;
;71024;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;16.99;1;
;71024;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;462.08;34;
;71024;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;17.49;1;
;71024;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;170.76;10;
;71024;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;1060.02;78;
;71024;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;193.43;24;
;71024;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;134.56;17;
;71024;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;203.49;26;
;71024;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;91.23;13;
;71024;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;202.4;33;
;71024;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;311.36;50;
;71024;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;288.06;46;
;71024;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;112.02;16;
;71024;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;308.72;49;
;71024;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;551.02;80;
;71024;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;323.07;19;
;71024;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;280.42;31;
;71024;7;BISTEK;2023-01-01;;JAN;01-JAN;;2023;;;136.92;15;
